transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2026-05-21T22:00:00.000,subway,60,Fort Hamilton Pkwy (D),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.640915,-73.9943
2026-05-21T22:00:00.000,subway,60,Fort Hamilton Pkwy (D),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.640915,-73.9943
2026-05-21T22:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,omny,OMNY - Students,2.0,0.0,40.650784,-73.97578
2026-05-21T22:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,omny,OMNY - Other,3.0,0.0,40.650784,-73.97578
2026-05-21T22:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,omny,OMNY - Full Fare,29.0,0.0,40.650784,-73.97578
2026-05-21T22:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.650784,-73.97578
2026-05-21T22:00:00.000,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Other,2.0,0.0,40.631386,-74.00535
2026-05-21T22:00:00.000,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.631386,-74.00535
2026-05-21T22:00:00.000,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Students,2.0,0.0,40.631386,-74.00535
2026-05-21T22:00:00.000,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Fair Fare,6.0,0.0,40.631386,-74.00535
2026-05-21T22:00:00.000,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Full Fare,25.0,1.0,40.631386,-74.00535
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Other,2.0,0.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Full Fare,68.0,1.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Students,2.0,0.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Fair Fare,6.0,0.0,40.68099,-73.95634
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Full Fare,149.0,2.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Other,13.0,0.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Fair Fare,15.0,0.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Students,4.0,0.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Seniors & Disability,8.0,0.0,40.670513,-73.95869
2026-05-21T22:00:00.000,subway,326,Franklin St (1),Manhattan,omny,OMNY - Other,3.0,0.0,40.71932,-74.00689
2026-05-21T22:00:00.000,subway,326,Franklin St (1),Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0,40.71932,-74.00689
2026-05-21T22:00:00.000,subway,326,Franklin St (1),Manhattan,omny,OMNY - Fair Fare,2.0,0.0,40.71932,-74.00689
2026-05-21T22:00:00.000,subway,326,Franklin St (1),Manhattan,omny,OMNY - Students,3.0,0.0,40.71932,-74.00689
2026-05-21T22:00:00.000,subway,326,Franklin St (1),Manhattan,omny,OMNY - Full Fare,117.0,0.0,40.71932,-74.00689
2026-05-21T22:00:00.000,subway,429,"Freeman St (2,5)",Bronx,omny,OMNY - Fair Fare,5.0,0.0,40.829994,-73.89187
2026-05-21T22:00:00.000,subway,429,"Freeman St (2,5)",Bronx,omny,OMNY - Students,2.0,0.0,40.829994,-73.89187
2026-05-21T22:00:00.000,subway,429,"Freeman St (2,5)",Bronx,omny,OMNY - Full Fare,22.0,0.0,40.829994,-73.89187
2026-05-21T22:00:00.000,subway,429,"Freeman St (2,5)",Bronx,metrocard,Metrocard - Other,2.0,0.0,40.829994,-73.89187
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Fair Fare,1.0,0.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Other,4.0,0.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Full Fare,24.0,1.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Seniors & Disability,1.0,1.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,metrocard,Metrocard - Other,3.0,0.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Students,6.0,0.0,40.706184,-73.895874
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Students,37.0,0.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Other,40.0,0.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Fair Fare,50.0,0.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Full Fare,1205.0,5.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,metrocard,Metrocard - Other,7.0,0.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Seniors & Disability,27.0,0.0,40.71009,-74.007835
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Other,6.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Fair Fare,12.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Seniors & Disability,17.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Students,20.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,metrocard,Metrocard - Other,4.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Full Fare,768.0,0.0,40.68712,-73.97537
2026-05-21T22:00:00.000,subway,95,"Gates Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.68963,-73.92227
2026-05-21T22:00:00.000,subway,95,"Gates Av (J,Z)",Brooklyn,omny,OMNY - Students,3.0,0.0,40.68963,-73.92227
2026-05-21T22:00:00.000,subway,95,"Gates Av (J,Z)",Brooklyn,omny,OMNY - Other,2.0,0.0,40.68963,-73.92227
2026-05-21T22:00:00.000,subway,95,"Gates Av (J,Z)",Brooklyn,omny,OMNY - Full Fare,51.0,2.0,40.68963,-73.92227
2026-05-21T22:00:00.000,subway,95,"Gates Av (J,Z)",Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.68963,-73.92227
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Fair Fare,4.0,0.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Full Fare,182.0,2.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Seniors & Disability,3.0,1.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Other,1.0,0.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Students,8.0,0.0,40.714565,-73.94405
2026-05-21T22:00:00.000,subway,340,"Grand Army Plaza (2,3)",Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.675236,-73.97105
2026-05-21T22:00:00.000,subway,340,"Grand Army Plaza (2,3)",Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.675236,-73.97105
2026-05-21T22:00:00.000,subway,340,"Grand Army Plaza (2,3)",Brooklyn,omny,OMNY - Students,5.0,0.0,40.675236,-73.97105
2026-05-21T22:00:00.000,subway,340,"Grand Army Plaza (2,3)",Brooklyn,omny,OMNY - Fair Fare,4.0,0.0,40.675236,-73.97105
2026-05-21T22:00:00.000,subway,340,"Grand Army Plaza (2,3)",Brooklyn,omny,OMNY - Full Fare,96.0,2.0,40.675236,-73.97105
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Students,13.0,2.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Other,3.0,1.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Seniors & Disability,5.0,2.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Other,2.0,0.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Fair Fare,4.0,2.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Full Fare,58.0,8.0,40.737015,-73.87722
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,omny,OMNY - Fair Fare,73.0,0.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,omny,OMNY - Seniors & Disability,87.0,2.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,metrocard,Metrocard - Other,21.0,1.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,omny,OMNY - Students,47.0,0.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,omny,OMNY - Full Fare,2358.0,15.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,omny,OMNY - Other,92.0,0.0,40.75199,-73.977356
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Fair Fare,33.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Seniors & Disability,24.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Full Fare,570.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Students,15.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Other,7.0,0.0,40.718266,-73.99375
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Students,1.0,0.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Seniors & Disability,5.0,2.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Other,4.0,0.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Other,4.0,0.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Fair Fare,7.0,0.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Full Fare,141.0,6.0,40.711926,-73.94067
2026-05-21T22:00:00.000,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.677044,-73.86505
2026-05-21T22:00:00.000,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Students,1.0,0.0,40.677044,-73.86505
2026-05-21T22:00:00.000,subway,189,Grant Av (A),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.677044,-73.86505
2026-05-21T22:00:00.000,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Other,4.0,0.0,40.677044,-73.86505
2026-05-21T22:00:00.000,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Full Fare,30.0,0.0,40.677044,-73.86505
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Seniors & Disability,5.0,1.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Other,3.0,0.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Full Fare,277.0,1.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Fair Fare,11.0,0.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Students,6.0,0.0,40.731354,-73.95445
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Fair Fare,5.0,0.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Students,10.0,1.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Other,3.0,2.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Seniors & Disability,4.0,2.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,metrocard,Metrocard - Other,3.0,0.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Full Fare,50.0,3.0,40.87785,-73.86626
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,omny,OMNY - Students,9.0,0.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,omny,OMNY - Other,2.0,0.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,omny,OMNY - Fair Fare,3.0,0.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,omny,OMNY - Full Fare,21.0,1.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,444,Gun Hill Rd (5),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.869526,-73.84638
2026-05-21T22:00:00.000,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Other,1.0,0.0,40.68637,-73.91656
2026-05-21T22:00:00.000,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Fair Fare,3.0,0.0,40.68637,-73.91656
2026-05-21T22:00:00.000,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Students,3.0,0.0,40.68637,-73.91656
2026-05-21T22:00:00.000,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.68637,-73.91656
2026-05-21T22:00:00.000,subway,94,Halsey St (J),Brooklyn,omny,OMNY - Full Fare,50.0,1.0,40.68637,-73.91656
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Full Fare,100.0,2.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Other,2.0,0.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Other,1.0,0.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Seniors & Disability,5.0,0.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Students,7.0,0.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Fair Fare,5.0,0.0,40.695602,-73.90408
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Full Fare,16.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Fair Fare,2.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,metrocard,Metrocard - Other,6.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Other,4.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Students,3.0,0.0,40.82388,-73.93647
2026-05-21T22:00:00.000,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Students,1.0,0.0,40.70687,-73.95343
2026-05-21T22:00:00.000,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Full Fare,22.0,0.0,40.70687,-73.95343
2026-05-21T22:00:00.000,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.70687,-73.95343
2026-05-21T22:00:00.000,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Other,1.0,0.0,40.70687,-73.95343
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Other,9.0,0.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Seniors & Disability,3.0,0.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Full Fare,296.0,2.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Students,17.0,0.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Fair Fare,9.0,0.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,173,"High St (A,C)",Brooklyn,metrocard,Metrocard - Other,4.0,0.0,40.699337,-73.99053
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,omny,OMNY - Fair Fare,15.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Other,2.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,omny,OMNY - Full Fare,364.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,omny,OMNY - Seniors & Disability,15.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,omny,OMNY - Other,1.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,324,Houston St (1),Manhattan,omny,OMNY - Students,10.0,0.0,40.728252,-74.00536
2026-05-21T22:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Other,3.0,0.0,40.660477,-73.8303
2026-05-21T22:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Fair Fare,5.0,0.0,40.660477,-73.8303
2026-05-21T22:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Seniors & Disability,3.0,0.0,40.660477,-73.8303
2026-05-21T22:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Full Fare,96.0,0.0,40.660477,-73.8303
2026-05-21T22:00:00.000,subway,198,Howard Beach-JFK Airport (A),Queens,metrocard,Metrocard - Other,2.0,0.0,40.660477,-73.8303
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,omny,OMNY - Other,10.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,omny,OMNY - Seniors & Disability,7.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,omny,OMNY - Full Fare,284.0,4.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,omny,OMNY - Fair Fare,11.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,omny,OMNY - Students,11.0,0.0,40.688484,-73.985
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Students,8.0,1.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Other,12.0,0.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Full Fare,109.0,5.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Fair Fare,7.0,0.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.690544,-73.98506
2026-05-21T22:00:00.000,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Seniors & Disability,1.0,0.0,40.742214,-73.94891
2026-05-21T22:00:00.000,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Other,2.0,0.0,40.742214,-73.94891
2026-05-21T22:00:00.000,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Full Fare,18.0,2.0,40.742214,-73.94891
2026-05-21T22:00:00.000,subway,463,Hunters Point Av (7),Queens,omny,OMNY - Fair Fare,2.0,0.0,40.742214,-73.94891
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Seniors & Disability,6.0,0.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Students,7.0,1.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Fair Fare,11.0,0.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Other,8.0,0.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Full Fare,104.0,7.0,40.82095,-73.89055
2026-05-21T22:00:00.000,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Other,1.0,0.0,40.82218,-73.896736
2026-05-21T22:00:00.000,subway,431,"Intervale Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.82218,-73.896736
2026-05-21T22:00:00.000,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Fair Fare,4.0,0.0,40.82218,-73.896736
2026-05-21T22:00:00.000,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Students,2.0,0.0,40.82218,-73.896736
2026-05-21T22:00:00.000,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Full Fare,25.0,0.0,40.82218,-73.896736
2026-05-21T22:00:00.000,subway,143,Inwood-207 St (A),Manhattan,omny,OMNY - Full Fare,35.0,2.0,40.868073,-73.9199
2026-05-21T22:00:00.000,subway,143,Inwood-207 St (A),Manhattan,omny,OMNY - Other,14.0,0.0,40.868073,-73.9199
2026-05-21T22:00:00.000,subway,143,Inwood-207 St (A),Manhattan,metrocard,Metrocard - Other,8.0,0.0,40.868073,-73.9199
2026-05-21T22:00:00.000,subway,143,Inwood-207 St (A),Manhattan,omny,OMNY - Fair Fare,4.0,2.0,40.868073,-73.9199
2026-05-21T22:00:00.000,subway,143,Inwood-207 St (A),Manhattan,omny,OMNY - Students,4.0,0.0,40.868073,-73.9199
2026-05-21T22:00:00.000,subway,433,"Jackson Av (2,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.81649,-73.90781
2026-05-21T22:00:00.000,subway,433,"Jackson Av (2,5)",Bronx,omny,OMNY - Seniors & Disability,3.0,0.0,40.81649,-73.90781
